county_fips,county_name,year,heatwave_events_started,heatwave_days,first_event_start_date,last_event_end_date,longest_event_duration_days,heatwave_days_imputed
48223,Hopkins,2015,20,68,2015-01-28,2015-12-27,7,0
48223,Hopkins,2016,20,89,2016-01-30,2016-12-29,13,0
48223,Hopkins,2017,22,65,2017-01-01,2017-12-05,7,0
48223,Hopkins,2018,21,63,2018-01-21,2018-12-27,9,0
48223,Hopkins,2019,15,63,2019-01-06,2019-12-29,16,0
48223,Hopkins,2020,17,38,2020-01-10,2020-12-11,4,0
48223,Hopkins,2021,10,40,2021-03-11,2022-01-01,9,0
48223,Hopkins,2022,20,55,2022-01-14,2022-12-30,7,0
48223,Hopkins,2023,21,65,2023-01-01,2023-12-24,6,0
48223,Hopkins,2024,22,76,2024-01-30,2024-12-25,13,0
48223,Hopkins,2025,17,67,2025-02-03,2025-12-28,9,0
48225,Houston,2015,17,68,2015-01-28,2015-12-27,8,0
48225,Houston,2016,22,98,2016-01-30,2016-12-29,12,0
48225,Houston,2017,24,73,2017-01-01,2017-12-20,7,0
48225,Houston,2018,14,43,2018-02-15,2018-12-01,9,0
48225,Houston,2019,10,37,2019-01-07,2019-10-06,7,0
48225,Houston,2020,12,35,2020-01-15,2020-12-30,5,0
48225,Houston,2021,15,52,2021-01-24,2022-01-01,9,0
48225,Houston,2022,13,45,2022-03-28,2022-12-30,7,0
48225,Houston,2023,17,73,2023-01-01,2023-12-24,11,0
48225,Houston,2024,18,75,2024-02-09,2024-12-18,13,0
48225,Houston,2025,18,68,2025-01-30,2025-12-28,8,0
48227,Howard,2015,12,38,2015-01-28,2015-12-24,6,0
48227,Howard,2016,17,56,2016-01-30,2016-12-26,9,0
48227,Howard,2017,14,43,2017-01-10,2017-12-04,7,0
48227,Howard,2018,11,41,2018-01-09,2018-10-06,8,0
48227,Howard,2019,15,40,2019-01-06,2019-12-27,4,0
48227,Howard,2020,15,44,2020-01-09,2020-11-20,8,0
48227,Howard,2021,13,41,2021-02-02,2021-12-28,6,0
48227,Howard,2022,17,60,2022-03-27,2023-01-02,7,0
48227,Howard,2023,18,73,2023-01-09,2023-12-23,11,0
48227,Howard,2024,20,56,2024-02-01,2024-12-30,7,0
48227,Howard,2025,14,64,2025-02-03,2025-12-28,17,0
48229,Hudspeth,2015,24,95,2015-01-20,2015-12-13,11,0
48229,Hudspeth,2016,16,70,2016-01-20,2016-12-23,8,0
48229,Hudspeth,2017,22,85,2017-01-04,2017-12-27,9,0
48229,Hudspeth,2018,32,125,2018-01-10,2018-12-07,11,0
48229,Hudspeth,2019,29,105,2019-01-09,2019-12-28,10,0
48229,Hudspeth,2020,26,102,2020-01-15,2020-11-24,12,1
48229,Hudspeth,2021,33,109,2021-01-29,2021-12-28,8,1
48229,Hudspeth,2022,22,83,2022-01-08,2022-12-30,10,0
48229,Hudspeth,2023,30,126,2023-01-02,2023-12-24,14,0
48229,Hudspeth,2024,28,112,2024-01-30,2024-12-06,10,0
48229,Hudspeth,2025,30,135,2025-01-04,2025-12-29,17,0
48231,Hunt,2015,20,72,2015-01-27,2015-12-27,8,0
48231,Hunt,2016,24,99,2016-01-29,2017-01-02,12,0
48231,Hunt,2017,25,84,2017-01-10,2017-12-21,8,0
48231,Hunt,2018,20,79,2018-01-20,2018-12-27,12,0
48231,Hunt,2019,18,75,2019-01-06,2019-12-28,9,0
48231,Hunt,2020,18,45,2020-01-09,2020-12-11,5,0
48231,Hunt,2021,14,48,2021-03-10,2021-12-31,9,0
48231,Hunt,2022,14,43,2022-02-21,2023-01-03,6,0
48231,Hunt,2023,19,61,2023-01-10,2023-12-23,5,0
48231,Hunt,2024,24,82,2024-01-30,2024-12-24,13,0
48231,Hunt,2025,20,78,2025-01-29,2025-12-28,9,0
48233,Hutchinson,2015,12,45,2015-01-26,2015-12-11,7,0
48233,Hutchinson,2016,26,70,2016-01-24,2016-11-17,5,0
48233,Hutchinson,2017,22,68,2017-01-09,2017-12-04,7,0
48233,Hutchinson,2018,18,65,2018-01-09,2018-10-04,10,0
48233,Hutchinson,2019,15,62,2019-01-05,2019-12-26,12,0
48233,Hutchinson,2020,18,64,2020-01-08,2020-11-20,8,0
48233,Hutchinson,2021,22,62,2021-01-29,2021-12-26,5,0
48233,Hutchinson,2022,21,76,2022-02-15,2022-12-28,7,0
48233,Hutchinson,2023,25,86,2023-01-01,2023-12-23,7,0
48233,Hutchinson,2024,24,94,2024-01-29,2024-12-30,12,0
48233,Hutchinson,2025,15,54,2025-03-25,2025-12-27,7,0
48235,Irion,2015,7,19,2015-01-28,2015-12-13,5,3
48235,Irion,2016,12,49,2016-02-19,2016-12-27,11,1
48235,Irion,2017,19,60,2017-01-01,2017-12-05,8,0
48235,Irion,2018,14,49,2018-02-15,2018-12-27,8,2
48235,Irion,2019,12,40,2019-02-04,2019-12-27,7,0
48235,Irion,2020,16,44,2020-01-09,2020-12-30,5,3
48235,Irion,2021,12,46,2021-04-27,2022-01-01,7,0
48235,Irion,2022,19,63,2022-02-16,2022-12-11,7,0
48235,Irion,2023,20,79,2023-01-01,2023-12-25,12,0
48235,Irion,2024,18,57,2024-02-21,2024-12-24,6,57
48235,Irion,2025,12,58,2025-02-03,2025-12-28,14,58
48237,Jack,2015,14,48,2015-01-28,2015-12-24,8,2
48237,Jack,2016,13,42,2016-01-30,2016-12-26,7,8
48237,Jack,2017,14,37,2017-01-02,2017-12-04,7,2
48237,Jack,2018,8,26,2018-02-15,2018-10-08,8,0
48237,Jack,2019,7,21,2019-01-07,2019-12-28,6,1
48237,Jack,2020,8,19,2020-01-14,2020-11-21,3,0
48237,Jack,2021,9,33,2021-03-11,2022-01-01,9,1
48237,Jack,2022,16,46,2022-03-28,2022-12-09,4,0
48237,Jack,2023,23,68,2023-01-01,2023-12-24,7,1
48237,Jack,2024,13,38,2024-02-21,2024-12-18,5,5
48237,Jack,2025,12,34,2025-02-03,2025-12-28,6,3
48239,Jackson,2015,14,44,2015-03-30,2015-12-27,5,44
48239,Jackson,2016,16,79,2016-01-31,2016-12-29,11,79
48239,Jackson,2017,25,91,2017-01-01,2017-12-05,12,91
48239,Jackson,2018,14,55,2018-02-15,2018-11-08,8,55
48239,Jackson,2019,16,68,2019-01-07,2019-12-28,10,68
48239,Jackson,2020,17,62,2020-01-14,2020-12-30,7,62
48239,Jackson,2021,17,61,2021-01-22,2022-01-01,9,61
48239,Jackson,2022,22,80,2022-02-21,2022-12-13,10,80
48239,Jackson,2023,23,124,2023-01-01,2023-12-24,19,124
48239,Jackson,2024,24,111,2024-02-09,2024-12-26,17,111
48239,Jackson,2025,19,87,2025-01-04,2025-12-28,9,87
48241,Jasper,2015,18,79,2015-03-30,2015-12-27,16,4
48241,Jasper,2016,20,108,2016-01-31,2016-12-29,17,4
48241,Jasper,2017,22,95,2017-01-11,2017-12-20,15,2
48241,Jasper,2018,20,76,2018-01-21,2018-12-14,15,1
48241,Jasper,2019,20,71,2019-01-06,2019-12-29,12,0
48241,Jasper,2020,25,76,2020-01-06,2020-12-31,5,2
48241,Jasper,2021,17,58,2021-01-06,2022-01-01,9,9
48241,Jasper,2022,18,80,2022-02-21,2022-12-12,12,6
48241,Jasper,2023,25,124,2023-01-01,2023-12-24,17,10
48241,Jasper,2024,22,83,2024-02-09,2024-12-18,13,5
48241,Jasper,2025,19,73,2025-01-30,2025-12-28,9,13
48243,Jeff Davis,2015,21,81,2015-01-27,2015-12-26,11,0
48243,Jeff Davis,2016,20,74,2016-01-30,2016-12-22,8,0
48243,Jeff Davis,2017,24,93,2017-01-09,2017-12-31,10,0
48243,Jeff Davis,2018,22,85,2018-01-09,2018-12-26,9,0
48243,Jeff Davis,2019,24,87,2019-01-06,2019-12-16,14,0
48243,Jeff Davis,2020,25,106,2020-01-09,2020-12-30,15,0
48243,Jeff Davis,2021,20,64,2021-02-03,2022-01-01,7,0
48243,Jeff Davis,2022,16,72,2022-01-05,2022-12-10,14,0
48243,Jeff Davis,2023,20,115,2023-01-01,2023-12-24,19,0
48243,Jeff Davis,2024,32,120,2024-01-30,2024-12-31,9,0
48243,Jeff Davis,2025,22,89,2025-01-03,2025-12-28,11,0
48245,Jefferson,2015,15,59,2015-02-21,2015-12-27,9,0
48245,Jefferson,2016,22,92,2016-01-31,2016-12-29,9,0
48245,Jefferson,2017,25,89,2017-01-01,2017-12-20,12,0
48245,Jefferson,2018,16,74,2018-02-15,2018-12-01,11,0
48245,Jefferson,2019,17,73,2019-01-07,2019-12-29,13,0
48245,Jefferson,2020,13,48,2020-01-10,2020-11-11,6,0
48245,Jefferson,2021,20,66,2021-01-20,2022-01-01,9,0
48245,Jefferson,2022,13,49,2022-03-29,2022-12-13,11,0
48245,Jefferson,2023,22,102,2023-01-01,2023-11-09,11,0
48245,Jefferson,2024,20,100,2024-01-24,2024-12-18,13,0
48245,Jefferson,2025,17,76,2025-02-03,2025-12-28,9,0
48247,Jim Hogg,2015,5,15,2015-08-06,2015-12-26,5,15
48247,Jim Hogg,2016,10,36,2016-02-19,2016-12-29,6,36
48247,Jim Hogg,2017,13,37,2017-01-11,2017-12-05,7,37
48247,Jim Hogg,2018,9,23,2018-02-19,2018-11-08,5,23
48247,Jim Hogg,2019,8,32,2019-02-05,2019-12-16,9,32
48247,Jim Hogg,2020,9,27,2020-01-14,2020-12-30,7,27
48247,Jim Hogg,2021,7,26,2021-01-24,2022-01-01,9,26
48247,Jim Hogg,2022,9,41,2022-05-08,2022-12-13,10,41
48247,Jim Hogg,2023,15,86,2023-01-01,2023-11-09,16,86
48247,Jim Hogg,2024,12,48,2024-02-26,2024-12-18,10,48
48247,Jim Hogg,2025,13,45,2025-02-04,2025-12-28,8,45
48249,Jim Wells,2015,8,20,2015-02-21,2015-12-27,3,0
48249,Jim Wells,2016,13,44,2016-02-20,2016-12-29,6,0
48249,Jim Wells,2017,18,56,2017-01-01,2017-12-05,8,0
48249,Jim Wells,2018,9,32,2018-02-16,2018-11-08,5,0
48249,Jim Wells,2019,16,64,2019-02-04,2019-12-16,9,0
48249,Jim Wells,2020,13,52,2020-01-09,2020-12-30,9,0
48249,Jim Wells,2021,14,48,2021-01-24,2022-01-01,8,0
48249,Jim Wells,2022,16,48,2022-03-29,2022-12-13,8,0
48249,Jim Wells,2023,22,99,2023-01-01,2023-12-09,15,0
48249,Jim Wells,2024,20,75,2024-02-09,2024-12-18,12,0
48249,Jim Wells,2025,16,67,2025-01-04,2025-12-28,7,0
48251,Johnson,2015,7,21,2015-01-27,2015-12-26,4,0
48251,Johnson,2016,15,44,2016-01-30,2016-12-29,5,0
48251,Johnson,2017,18,56,2017-01-01,2017-12-05,8,0
48251,Johnson,2018,6,25,2018-02-15,2018-10-08,8,0
48251,Johnson,2019,6,17,2019-01-07,2019-12-27,6,0
48251,Johnson,2020,11,27,2020-01-09,2020-12-30,5,0
48251,Johnson,2021,8,32,2021-01-24,2021-12-31,8,0
48251,Johnson,2022,13,41,2022-03-27,2022-12-11,7,0
48251,Johnson,2023,16,52,2023-01-01,2023-12-24,6,0
48251,Johnson,2024,14,50,2024-01-30,2024-12-18,9,1
48251,Johnson,2025,14,46,2025-02-03,2025-12-28,7,0
48253,Jones,2015,14,42,2015-01-27,2015-12-24,7,0
48253,Jones,2016,15,40,2016-01-30,2016-12-26,4,0
48253,Jones,2017,16,44,2017-01-02,2017-12-04,7,0
48253,Jones,2018,10,36,2018-02-15,2018-10-06,8,0
48253,Jones,2019,10,31,2019-01-06,2019-10-04,9,0
48253,Jones,2020,12,31,2020-01-14,2020-12-11,5,0
48253,Jones,2021,11,41,2021-03-11,2022-01-01,9,0
48253,Jones,2022,15,43,2022-02-16,2022-12-07,4,0
48253,Jones,2023,20,63,2023-01-01,2023-12-24,6,0
48253,Jones,2024,20,55,2024-02-21,2024-12-31,7,0
48253,Jones,2025,14,48,2025-02-03,2025-12-28,7,0
48255,Karnes,2015,6,15,2015-08-06,2015-12-26,5,15
48255,Karnes,2016,11,38,2016-02-19,2016-12-28,5,38
48255,Karnes,2017,16,49,2017-01-11,2017-12-05,7,49
48255,Karnes,2018,8,27,2018-02-16,2018-11-07,7,27
48255,Karnes,2019,10,37,2019-01-07,2019-10-06,8,37
48255,Karnes,2020,12,40,2020-01-14,2020-12-30,8,40
48255,Karnes,2021,9,34,2021-01-24,2022-01-01,9,34
48255,Karnes,2022,15,49,2022-04-12,2022-12-13,8,49
48255,Karnes,2023,23,94,2023-01-01,2023-12-24,13,94
48255,Karnes,2024,16,63,2024-02-09,2024-12-25,8,63
48255,Karnes,2025,13,57,2025-01-04,2025-12-28,9,57
48257,Kaufman,2015,15,42,2015-01-27,2015-12-26,5,0
48257,Kaufman,2016,22,80,2016-01-30,2017-01-02,10,1
48257,Kaufman,2017,24,76,2017-01-10,2017-12-04,7,0
48257,Kaufman,2018,15,58,2018-01-20,2018-12-26,10,0
48257,Kaufman,2019,17,64,2019-01-06,2019-12-28,9,0
48257,Kaufman,2020,13,32,2020-01-09,2020-11-21,4,0
48257,Kaufman,2021,14,45,2021-01-24,2021-12-31,9,0
48257,Kaufman,2022,15,52,2022-03-27,2023-01-03,7,0
48257,Kaufman,2023,19,59,2023-01-10,2023-12-23,5,0
48257,Kaufman,2024,21,65,2024-01-30,2024-12-24,14,0
48257,Kaufman,2025,16,59,2025-01-29,2025-12-28,9,1
48259,Kendall,2015,14,40,2015-01-28,2015-12-27,7,0
48259,Kendall,2016,13,62,2016-02-19,2016-12-29,11,0
48259,Kendall,2017,25,83,2017-01-01,2017-12-05,7,0
48259,Kendall,2018,21,90,2018-02-16,2018-12-02,13,0
48259,Kendall,2019,22,101,2019-01-07,2019-12-28,21,0
48259,Kendall,2020,21,69,2020-01-09,2020-12-30,9,2
48259,Kendall,2021,26,101,2021-01-22,2022-01-01,10,0
48259,Kendall,2022,24,145,2022-02-16,2022-12-13,31,0
48259,Kendall,2023,25,148,2023-01-01,2023-12-24,25,0
48259,Kendall,2024,27,113,2024-01-26,2024-12-31,12,0
48259,Kendall,2025,27,115,2025-01-04,2025-12-28,13,0
48261,Kenedy,2015,13,37,2015-02-21,2015-12-27,7,0
48261,Kenedy,2016,20,81,2016-01-31,2016-12-29,8,0
48261,Kenedy,2017,25,78,2017-01-02,2017-12-05,8,16
48261,Kenedy,2018,13,50,2018-02-16,2018-11-08,8,50
48261,Kenedy,2019,10,50,2019-02-04,2019-10-06,15,50
48261,Kenedy,2020,16,60,2020-01-14,2020-12-30,9,56
48261,Kenedy,2021,25,85,2021-01-24,2022-01-02,10,7
48261,Kenedy,2022,20,79,2022-02-22,2022-12-14,9,1
48261,Kenedy,2023,26,134,2023-01-01,2023-11-10,18,1
48261,Kenedy,2024,25,94,2024-01-26,2024-12-28,13,4
48261,Kenedy,2025,25,100,2025-01-02,2025-12-29,11,5
48263,Kent,2015,19,60,2015-01-27,2015-12-24,8,0
48263,Kent,2016,24,71,2016-01-30,2016-12-26,6,0
48263,Kent,2017,30,89,2017-01-02,2017-12-22,8,0
48263,Kent,2018,16,72,2018-01-10,2018-10-06,11,0
48263,Kent,2019,15,58,2019-01-06,2019-12-27,9,0
48263,Kent,2020,14,55,2020-01-14,2020-12-11,10,0
48263,Kent,2021,13,44,2021-03-10,2022-01-01,9,0
48263,Kent,2022,25,93,2022-01-14,2022-12-09,9,0
48263,Kent,2023,28,88,2023-01-01,2023-12-24,8,0
48263,Kent,2024,26,88,2024-01-30,2024-12-31,10,0
48263,Kent,2025,19,64,2025-02-03,2025-12-28,7,0
48265,Kerr,2015,7,18,2015-01-29,2015-11-05,5,0
48265,Kerr,2016,13,45,2016-02-19,2016-12-29,6,0
48265,Kerr,2017,21,62,2017-01-01,2017-12-05,7,0
48265,Kerr,2018,10,43,2018-02-15,2018-11-08,8,0
48265,Kerr,2019,14,58,2019-01-07,2019-12-28,18,0
48265,Kerr,2020,13,46,2020-01-14,2020-12-30,7,0
48265,Kerr,2021,8,31,2021-01-22,2022-01-01,9,0
48265,Kerr,2022,18,67,2022-03-28,2022-12-13,8,0
48265,Kerr,2023,23,97,2023-01-02,2023-12-24,14,0
48265,Kerr,2024,20,80,2024-01-23,2024-12-24,10,0
48265,Kerr,2025,15,60,2025-02-03,2025-12-28,8,0
48267,Kimble,2015,13,33,2015-01-28,2015-12-13,4,0
48267,Kimble,2016,16,69,2016-02-19,2016-12-29,8,0
48267,Kimble,2017,21,82,2017-01-01,2017-12-04,7,0
48267,Kimble,2018,15,53,2018-02-18,2018-11-07,9,0
48267,Kimble,2019,14,66,2019-01-17,2019-12-28,11,0
48267,Kimble,2020,16,57,2020-01-14,2020-11-09,7,0
48267,Kimble,2021,12,42,2021-01-22,2022-01-01,9,0
48267,Kimble,2022,19,64,2022-03-28,2022-12-12,8,0
48267,Kimble,2023,20,69,2023-01-01,2023-12-24,8,0
48267,Kimble,2024,21,68,2024-01-23,2024-12-17,11,0
48267,Kimble,2025,12,40,2025-02-04,2025-12-28,7,0
48269,King,2015,16,51,2015-01-27,2015-12-24,9,0
48269,King,2016,18,48,2016-01-29,2016-12-26,4,0
48269,King,2017,23,71,2017-01-10,2017-12-22,8,0
48269,King,2018,14,49,2018-01-10,2018-10-06,10,0
48269,King,2019,16,50,2019-01-06,2019-12-27,7,0
48269,King,2020,18,46,2020-01-14,2020-12-11,5,0
48269,King,2021,11,38,2021-04-27,2022-01-01,9,0
48269,King,2022,20,71,2022-02-16,2022-12-07,9,0
48269,King,2023,24,70,2023-01-01,2023-12-24,6,0
48269,King,2024,17,69,2024-01-30,2024-12-31,11,0
48269,King,2025,14,51,2025-02-03,2025-12-28,7,0
48271,Kinney,2015,2,4,2015-10-01,2015-10-13,2,0
48271,Kinney,2016,4,21,2016-02-17,2016-12-29,7,0
48271,Kinney,2017,13,36,2017-01-01,2017-12-04,5,0
48271,Kinney,2018,8,25,2018-02-18,2018-10-06,7,0
48271,Kinney,2019,9,30,2019-02-06,2019-12-16,9,2
48271,Kinney,2020,7,19,2020-01-14,2020-11-14,5,4
48271,Kinney,2021,5,20,2021-01-23,2022-01-01,9,10
48271,Kinney,2022,15,51,2022-02-21,2022-12-13,9,51
48271,Kinney,2023,16,67,2023-01-01,2023-12-23,11,67
48271,Kinney,2024,16,48,2024-02-21,2024-12-24,6,48
48271,Kinney,2025,11,42,2025-02-03,2025-12-28,7,42
48273,Kleberg,2015,8,21,2015-04-26,2015-12-27,4,0
48273,Kleberg,2016,19,65,2016-01-31,2016-12-29,7,0
48273,Kleberg,2017,24,77,2017-01-11,2017-12-05,7,0
48273,Kleberg,2018,17,60,2018-02-16,2018-11-08,8,0
48273,Kleberg,2019,18,65,2019-01-07,2019-12-16,6,0
48273,Kleberg,2020,16,65,2020-01-14,2020-12-30,9,0
48273,Kleberg,2021,20,64,2021-01-05,2022-01-01,8,0
48273,Kleberg,2022,16,57,2022-04-11,2022-12-13,9,0
48273,Kleberg,2023,22,136,2023-01-01,2023-12-09,23,0
48273,Kleberg,2024,22,111,2024-02-09,2024-12-25,19,0
48273,Kleberg,2025,14,59,2025-02-04,2025-12-28,13,0
48275,Knox,2015,9,29,2015-01-19,2015-12-13,6,0
48275,Knox,2016,17,49,2016-01-29,2016-12-28,5,1
48275,Knox,2017,15,49,2017-01-10,2017-12-04,8,36
48275,Knox,2018,11,41,2018-01-10,2018-10-06,7,6
48275,Knox,2019,13,40,2019-01-06,2019-12-27,6,2
48275,Knox,2020,15,42,2020-01-26,2020-12-30,5,2
48275,Knox,2021,11,38,2021-04-26,2022-01-01,9,0
48275,Knox,2022,23,77,2022-02-16,2022-12-06,9,1
48275,Knox,2023,20,59,2023-01-01,2023-12-22,6,0
48275,Knox,2024,21,73,2024-01-30,2024-12-31,9,0
48275,Knox,2025,16,48,2025-02-02,2025-12-28,7,0
48277,Lamar,2015,17,50,2015-01-27,2015-12-27,7,0
48277,Lamar,2016,19,60,2016-01-29,2016-12-28,6,0
48277,Lamar,2017,17,54,2017-01-01,2017-12-04,7,0
48277,Lamar,2018,10,40,2018-02-15,2018-12-27,10,0
48277,Lamar,2019,9,29,2019-01-07,2019-12-28,6,0
48277,Lamar,2020,9,22,2020-01-09,2020-12-11,4,0
48277,Lamar,2021,11,42,2021-03-11,2022-01-01,9,0
48277,Lamar,2022,14,42,2022-02-21,2022-12-30,6,0
48277,Lamar,2023,16,50,2023-01-01,2023-12-24,6,0
48277,Lamar,2024,22,76,2024-01-30,2024-12-28,15,1
48277,Lamar,2025,17,71,2025-02-03,2025-12-28,9,1
48279,Lamb,2015,15,49,2015-01-19,2015-12-13,6,0
48279,Lamb,2016,16,45,2016-01-24,2016-11-17,6,0
48279,Lamb,2017,15,50,2017-01-10,2017-12-05,8,0
48279,Lamb,2018,17,53,2018-01-10,2018-12-01,7,0
48279,Lamb,2019,18,60,2019-01-06,2019-12-27,8,0
48279,Lamb,2020,14,54,2020-03-12,2020-12-11,10,0
48279,Lamb,2021,16,51,2021-02-03,2021-12-27,6,0
48279,Lamb,2022,18,59,2022-03-28,2022-12-07,6,0
48279,Lamb,2023,17,63,2023-01-01,2023-12-24,11,0
48279,Lamb,2024,17,62,2024-02-21,2024-10-30,11,0
48279,Lamb,2025,21,68,2025-02-03,2025-12-28,7,0
48281,Lampasas,2015,14,44,2015-01-27,2015-12-26,6,44
48281,Lampasas,2016,17,68,2016-01-30,2016-12-29,8,68
48281,Lampasas,2017,21,77,2017-01-01,2017-12-05,8,77
48281,Lampasas,2018,11,40,2018-02-15,2018-11-07,8,40
48281,Lampasas,2019,17,53,2019-01-07,2019-12-28,9,53
48281,Lampasas,2020,17,45,2020-01-09,2020-12-29,5,45
48281,Lampasas,2021,16,52,2021-01-24,2022-01-01,10,52
48281,Lampasas,2022,15,59,2022-02-21,2022-12-13,9,15
48281,Lampasas,2023,24,87,2023-01-01,2023-12-23,12,2
48281,Lampasas,2024,26,99,2024-01-29,2024-12-24,10,78
48281,Lampasas,2025,19,73,2025-02-03,2025-12-28,8,46
48283,La Salle,2015,20,78,2015-01-28,2015-12-26,11,0
48283,La Salle,2016,24,128,2016-01-30,2016-12-28,16,0
48283,La Salle,2017,28,106,2017-01-01,2017-12-04,13,0
48283,La Salle,2018,16,45,2018-01-27,2018-12-01,6,0
48283,La Salle,2019,25,116,2019-01-07,2019-12-28,21,0
48283,La Salle,2020,30,95,2020-01-09,2020-12-29,9,0
48283,La Salle,2021,35,129,2021-01-05,2022-01-01,11,0
48283,La Salle,2022,29,134,2022-01-18,2022-12-13,15,1
48283,La Salle,2023,29,162,2023-01-01,2023-12-23,20,0
48283,La Salle,2024,29,134,2024-01-25,2024-12-24,20,0
48283,La Salle,2025,25,106,2025-01-04,2025-12-28,13,0
48285,Lavaca,2015,17,48,2015-01-28,2015-12-26,5,0
48285,Lavaca,2016,17,70,2016-01-31,2016-12-28,9,0
48285,Lavaca,2017,29,117,2017-01-01,2017-12-21,14,0
48285,Lavaca,2018,26,94,2018-02-15,2018-12-26,10,0
48285,Lavaca,2019,24,117,2019-01-07,2019-12-06,17,0
48285,Lavaca,2020,24,88,2020-01-09,2020-12-29,8,2
48285,Lavaca,2021,26,96,2021-01-24,2022-01-01,10,0
48285,Lavaca,2022,25,110,2022-03-29,2022-12-13,13,0
48285,Lavaca,2023,26,140,2023-01-01,2023-12-09,20,0
48285,Lavaca,2024,29,132,2024-02-08,2024-12-17,14,0
48285,Lavaca,2025,18,90,2025-01-29,2025-12-28,14,1
48287,Lee,2015,12,32,2015-03-19,2015-12-26,4,0
48287,Lee,2016,16,57,2016-01-30,2016-12-29,7,0
48287,Lee,2017,25,77,2017-01-01,2017-12-20,8,0
48287,Lee,2018,8,25,2018-02-18,2018-11-07,6,0
48287,Lee,2019,14,81,2019-01-07,2019-10-07,27,0
48287,Lee,2020,19,61,2020-01-10,2020-12-30,7,0
48287,Lee,2021,12,39,2021-02-24,2022-01-01,10,0
48287,Lee,2022,16,48,2022-02-21,2022-12-13,9,0
48287,Lee,2023,24,94,2023-01-01,2023-12-24,10,0
48287,Lee,2024,23,87,2024-02-08,2024-12-17,8,22
48287,Lee,2025,19,74,2025-01-29,2025-12-28,8,0
48289,Leon,2015,11,32,2015-03-18,2015-12-27,6,0
48289,Leon,2016,13,45,2016-02-21,2016-12-29,5,0
48289,Leon,2017,20,58,2017-01-01,2017-12-05,7,0
48289,Leon,2018,9,31,2018-01-21,2018-11-08,7,0
48289,Leon,2019,6,24,2019-02-04,2019-11-07,7,0
48289,Leon,2020,7,25,2020-01-15,2020-09-03,4,0
48289,Leon,2021,10,33,2021-01-30,2022-01-01,9,1
48289,Leon,2022,5,18,2022-03-29,2022-12-10,5,0
48289,Leon,2023,19,65,2023-01-01,2023-10-29,10,1
48289,Leon,2024,21,84,2024-02-26,2024-12-31,13,0
48289,Leon,2025,16,65,2025-02-03,2025-12-28,9,1
48291,Liberty,2015,14,40,2015-03-18,2015-12-27,6,0
48291,Liberty,2016,19,88,2016-01-31,2016-12-29,11,0
48291,Liberty,2017,16,61,2017-01-01,2017-11-17,12,0
48291,Liberty,2018,16,56,2018-02-15,2018-12-01,9,0
48291,Liberty,2019,11,44,2019-01-07,2019-10-06,9,0
48291,Liberty,2020,10,43,2020-01-14,2020-11-11,8,0
48291,Liberty,2021,17,61,2021-01-19,2022-01-01,9,0
48291,Liberty,2022,14,49,2022-04-11,2022-12-13,9,0
48291,Liberty,2023,18,95,2023-01-01,2023-11-09,17,0
48291,Liberty,2024,20,85,2024-02-09,2024-12-18,12,0
48291,Liberty,2025,21,86,2025-02-03,2025-12-28,9,1
48293,Limestone,2015,10,37,2015-01-28,2015-12-27,7,37
48293,Limestone,2016,15,66,2016-01-30,2016-12-28,8,66
48293,Limestone,2017,22,73,2017-01-01,2017-12-05,8,73
48293,Limestone,2018,12,41,2018-02-15,2018-12-01,8,41
48293,Limestone,2019,12,46,2019-01-07,2019-12-28,9,46
48293,Limestone,2020,11,28,2020-01-09,2020-11-10,5,28
48293,Limestone,2021,19,60,2021-01-24,2022-01-01,9,60
48293,Limestone,2022,20,69,2022-02-21,2022-12-13,9,17
48293,Limestone,2023,26,103,2023-01-01,2023-12-23,14,2
48293,Limestone,2024,32,115,2024-01-30,2024-12-24,16,0
48293,Limestone,2025,18,70,2025-01-03,2025-12-28,8,20
48295,Lipscomb,2015,16,58,2015-01-19,2015-12-12,7,0
48295,Lipscomb,2016,18,50,2016-01-29,2016-12-25,5,1
48295,Lipscomb,2017,20,62,2017-01-09,2017-12-04,8,2
48295,Lipscomb,2018,11,41,2018-01-09,2018-10-04,9,0
48295,Lipscomb,2019,14,46,2019-01-06,2019-12-26,10,0
48295,Lipscomb,2020,9,32,2020-03-11,2020-11-20,7,0
48295,Lipscomb,2021,13,43,2021-04-26,2021-12-27,6,0
48295,Lipscomb,2022,21,60,2022-01-13,2022-12-29,6,0
48295,Lipscomb,2023,21,64,2023-01-01,2023-12-24,5,0
48295,Lipscomb,2024,26,77,2024-01-29,2024-12-31,6,0
48295,Lipscomb,2025,19,66,2025-02-02,2025-12-28,9,1
48297,Live Oak,2015,9,27,2015-02-21,2015-12-26,7,0
48297,Live Oak,2016,14,51,2016-02-19,2016-12-29,7,0
48297,Live Oak,2017,22,72,2017-01-01,2017-12-05,8,0
48297,Live Oak,2018,9,30,2018-02-16,2018-11-08,7,0
48297,Live Oak,2019,13,45,2019-01-07,2019-12-28,9,0
48297,Live Oak,2020,18,53,2020-01-09,2020-12-30,7,0
48297,Live Oak,2021,15,47,2021-01-24,2022-01-01,9,0
48297,Live Oak,2022,18,56,2022-03-29,2022-12-13,8,0
48297,Live Oak,2023,22,99,2023-01-01,2023-12-24,12,0
48297,Live Oak,2024,24,103,2024-02-09,2024-12-25,12,0
48297,Live Oak,2025,28,123,2025-01-04,2025-12-29,13,0
48299,Llano,2015,17,47,2015-01-27,2015-12-24,6,0
