event_id,county_fips,county_name,climate_division,event_start_date,event_end_date,event_duration_days,peak_hi_proxy_f,mean_hi_proxy_f,peak_exceedance_f,mean_exceedance_f,cumulative_exceedance_f,n_suspicious_days,n_days_hi_ge_95f,n_days_hi_ge_100f,n_days_hi_ge_103f,n_days_tmax_ge_95f,n_days_tmax_ge_100f,event_contains_suspicious_day,peak_day_qc_status,peak_hi_date,peak_exceedance_date,any_day_hi_ge_95f,any_day_hi_ge_100f,any_day_hi_ge_103f,definition_id,construct_label,metric,reference_method,season,floor_variable,floor_value,minimum_duration,comparison_operator
48_061_2015_001_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-04-24,2015-04-27,4,98.04901016600638,94.87073757480803,6.357376855686425,3.0333562615726137,12.133425046290455,0,2,0,0,0,0,False,valid,2015-04-25,2015-04-25,True,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_002_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-06-13,2015-06-14,2,104.0726882087968,103.94369800883118,1.8537583749125304,1.6830623736865888,3.3661247473731777,0,2,2,2,0,0,False,valid,2015-06-13,2015-06-13,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_003_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-07-17,2015-07-18,2,105.45578586719182,104.89262328074497,1.7700993602189783,1.2846432360278186,2.569286472055637,0,2,2,2,1,0,False,valid,2015-07-18,2015-07-18,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_004_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-08-14,2015-08-15,2,106.80578981807597,106.50381797196053,1.1257360460167405,0.8245161654801336,1.6490323309602672,0,2,2,2,2,0,False,valid,2015-08-14,2015-08-14,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_005_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-08-23,2015-08-25,3,107.46780706799922,106.67285926370819,2.0370333581422244,1.225643715560177,3.6769311466805306,0,3,3,3,1,0,False,valid,2015-08-24,2015-08-24,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_006_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-09-06,2015-09-07,2,105.27351081052194,105.02222072355693,1.1996910448323632,1.057460830248381,2.114921660496762,0,2,2,2,0,0,False,valid,2015-09-06,2015-09-06,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_007_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-09-09,2015-09-11,3,108.2173797429514,106.21739561507201,4.8766050087389345,2.7427525782975835,8.22825773489275,0,3,3,3,1,0,False,valid,2015-09-11,2015-09-11,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_008_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-10-12,2015-10-15,4,101.58313236622465,99.79372031732638,6.041804726967669,4.1186805385294285,16.474722154117714,0,4,2,0,0,0,False,valid,2015-10-14,2015-10-14,True,True,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_009_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-10-29,2015-10-30,2,93.4167852723063,92.89669201771616,2.548130049105538,2.228041343606911,4.456082687213822,0,0,0,0,0,0,False,valid,2015-10-29,2015-10-29,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_010_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-11-05,2015-11-07,3,92.365414415229,91.85021898094608,4.010019385170125,3.3334467950589612,10.000340385176884,0,0,0,0,0,0,False,valid,2015-11-07,2015-11-07,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_011_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-11-11,2015-11-12,2,91.14497338620356,91.10172441296737,3.5570539420178733,3.533216355125276,7.066432710250552,0,0,0,0,0,0,False,valid,2015-11-11,2015-11-12,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_012_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-11-16,2015-11-17,2,90.75646995484009,89.03832896765726,4.732637289253617,2.8699174514899752,5.7398349029799505,0,0,0,0,0,0,False,valid,2015-11-17,2015-11-17,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_013_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-12-10,2015-12-12,3,83.27962526102834,82.95534163819099,1.4981842292051226,1.343045007041103,4.0291350211233095,0,0,0,0,0,0,False,valid,2015-12-10,2015-12-10,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2015_014_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2015-12-21,2015-12-27,7,86.59637304794981,84.38420899596902,7.266267786164093,5.0127370784688265,35.08915954928179,0,0,0,0,0,0,False,valid,2015-12-24,2015-12-24,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_001_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-01-31,2016-02-01,2,82.92836378876684,82.77910883573472,3.9769309919954026,3.9706382706704275,7.941276541340855,0,0,0,0,0,0,False,valid,2016-02-01,2016-02-01,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_002_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-02-15,2016-02-16,2,92.2656305235425,89.638615620775,11.672405489581337,8.94825096066996,17.89650192133992,0,0,0,0,0,0,False,valid,2016-02-15,2016-02-15,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_003_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-03-08,2016-03-09,2,84.91110057884066,84.1036396788976,2.2389011560925383,1.383888704784077,2.767777409568154,0,0,0,0,0,0,False,valid,2016-03-08,2016-03-08,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_004_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-03-13,2016-03-15,3,88.6913973588509,88.17452084599192,5.367781714273434,4.873561136226049,14.620683408678147,0,0,0,0,0,0,False,valid,2016-03-14,2016-03-14,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_005_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-03-31,2016-04-01,2,89.36738236170622,88.22624047358335,3.150607209950394,1.9062099335572498,3.8124198671144995,0,0,0,0,0,0,False,valid,2016-03-31,2016-03-31,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_006_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-04-27,2016-04-28,2,95.30522131546664,94.2573356207563,2.844110331049336,1.9139545207201891,3.8279090414403782,0,1,0,0,0,0,False,valid,2016-04-28,2016-04-28,True,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_007_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-05-17,2016-05-18,2,97.52966695321972,97.2965714272559,0.5019615968462432,0.41513528202771255,0.8302705640554251,0,2,0,0,0,0,False,valid,2016-05-18,2016-05-18,True,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_008_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-05-20,2016-05-22,3,99.38854975411454,98.47293034250988,1.2549644776063928,0.5699452731424325,1.7098358194272976,0,3,0,0,0,0,False,valid,2016-05-22,2016-05-22,True,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_009_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-05-24,2016-05-28,5,100.84749590231738,100.14496288224109,1.9526853225643208,1.2617532039303314,6.308766019651657,0,5,4,0,0,0,False,valid,2016-05-26,2016-05-26,True,True,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_010_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-06-12,2016-06-18,7,104.0737236031314,103.59594732042567,2.038436716504833,1.2886942947995652,9.020860063596956,0,7,7,7,0,0,False,valid,2016-06-12,2016-06-12,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_011_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-06-27,2016-06-28,2,103.6572903419534,103.29394218099756,0.8163614559500587,0.43442696803553815,0.8688539360710763,0,2,2,1,0,0,False,valid,2016-06-27,2016-06-27,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_012_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-06-30,2016-07-07,8,106.12332458305768,104.78352255171052,3.209031997579686,1.7871723875122232,14.297379100097785,0,8,8,8,5,0,False,valid,2016-07-02,2016-07-02,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_013_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-07-13,2016-07-14,2,104.94612648504506,104.48378974471423,1.7541871421002782,1.281638525754559,2.563277051509118,0,2,2,2,2,0,False,valid,2016-07-13,2016-07-13,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_014_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-07-24,2016-07-27,4,107.66206489242532,105.62998701162883,3.1285808358019978,1.1143515750723196,4.4574063002892785,0,4,4,4,4,0,False,valid,2016-07-26,2016-07-26,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_015_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-07-29,2016-07-31,3,106.79238128870097,105.91974095915766,1.939258355393406,1.0674515851452924,3.202354755435877,0,3,3,3,3,0,False,valid,2016-07-30,2016-07-30,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_016_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-08-04,2016-08-05,2,107.53279622958932,107.01919532982402,2.3464973950160584,1.8180214475614065,3.636042895122813,0,2,2,2,2,0,False,valid,2016-08-04,2016-08-04,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_017_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-08-07,2016-08-13,7,111.22468758267806,108.54193383028243,5.560542927141796,2.9356123974975543,20.54928678248288,0,7,7,7,7,0,False,valid,2016-08-11,2016-08-11,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_018_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-08-19,2016-08-20,2,108.21133390476362,107.56986731925576,2.2818779131811766,1.6290563467717618,3.2581126935435236,0,2,2,2,2,0,False,valid,2016-08-20,2016-08-20,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_019_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-08-22,2016-08-24,3,107.10069850120604,106.76507742173726,1.6549785883692465,1.2038934160543135,3.6116802481629406,0,3,3,3,2,0,False,valid,2016-08-24,2016-08-24,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_020_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-09-06,2016-09-07,2,105.914057097353,105.33630579425105,1.8154177641608555,1.2769648831374596,2.553929766274919,0,2,2,2,2,0,False,valid,2016-09-06,2016-09-06,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_021_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-09-14,2016-09-15,2,104.45824682315332,104.14429476315755,1.5013784570850106,1.2847589816746066,2.569517963349213,0,2,2,2,1,0,False,valid,2016-09-14,2016-09-14,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_022_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-09-17,2016-09-21,5,107.38011988315615,105.28576894285547,5.160273955551119,3.540006303221554,17.70003151610777,0,5,5,4,4,0,False,valid,2016-09-17,2016-09-17,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_023_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-09-23,2016-09-25,3,105.76329024338646,104.81967792613783,4.90784622507978,3.802133154252161,11.406399462756482,0,3,3,3,3,0,False,valid,2016-09-25,2016-09-25,True,True,True,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_024_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-10-05,2016-10-07,3,99.78685255534054,99.15789444790921,2.358090214085067,1.3180044514732856,3.954013354419857,0,3,0,0,0,0,False,valid,2016-10-07,2016-10-07,True,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_025_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-10-15,2016-10-20,6,101.12354075929284,97.91312371097568,6.865546524560699,3.450550853191485,20.703305119148908,0,5,2,0,1,0,False,valid,2016-10-18,2016-10-18,True,True,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_026_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-11-01,2016-11-04,4,93.22417108224408,92.116210989016,3.3808974211483758,2.474321854066691,9.897287416266764,0,0,0,0,0,0,False,valid,2016-11-02,2016-11-02,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_027_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-11-28,2016-11-29,2,87.8502536120349,86.44854822895743,4.124150261246868,2.62911115440545,5.2582223088109,0,0,0,0,0,0,False,valid,2016-11-29,2016-11-29,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2016_028_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2016-12-23,2016-12-28,6,83.38524630452224,82.04569280831772,4.441449529166789,2.7587255199320047,16.552353119592027,0,0,0,0,0,0,False,valid,2016-12-26,2016-12-28,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_001_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-01-02,2017-01-03,2,81.84711751381768,81.36771758635193,3.270998805867677,2.798301294641206,5.596602589282412,0,0,0,0,0,0,False,valid,2017-01-02,2017-01-02,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_002_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-01-11,2017-01-13,3,82.87730211467981,82.04144638432855,4.6904636554155275,3.940372479002363,11.82111743700709,0,0,0,0,0,0,False,valid,2017-01-13,2017-01-13,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_003_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-01-15,2017-01-16,2,83.75343034708894,82.8085857395341,5.572816339031789,4.583981568630513,9.167963137261026,0,0,0,0,0,0,False,valid,2017-01-16,2017-01-16,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_004_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-01-21,2017-01-22,2,85.5956257600924,83.15671174617538,7.432069106699544,5.0102196402182315,10.020439280436463,0,0,0,0,0,0,False,valid,2017-01-21,2017-01-21,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_005_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-01-24,2017-01-25,2,81.82281764415332,81.46757903274371,3.721805438931881,3.3867741103829943,6.7735482207659885,0,0,0,0,0,0,False,valid,2017-01-25,2017-01-25,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_006_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-02-01,2017-02-02,2,82.12393815289579,81.50387433489678,3.0486322041601,2.461634888303948,4.923269776607896,0,0,0,0,0,0,False,valid,2017-02-02,2017-02-02,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_007_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-02-05,2017-02-08,4,85.65567220932908,83.72461857628682,5.905418764614794,4.231988147057926,16.927952588231705,0,0,0,0,0,0,False,valid,2017-02-08,2017-02-08,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_008_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-02-10,2017-02-13,4,84.07493625653669,83.49683820509298,3.9441360873207856,3.307811746345152,13.231246985380608,0,0,0,0,0,0,False,valid,2017-02-11,2017-02-11,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_009_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-02-17,2017-02-19,3,87.0465328390236,84.28146173815844,5.936669172993234,3.3200237127679295,9.960071138303789,0,0,0,0,0,0,False,valid,2017-02-19,2017-02-19,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_010_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-02-21,2017-02-24,4,89.77880699263991,86.39097106631635,8.146685851081187,4.795681835301011,19.182727341204043,0,0,0,0,0,0,False,valid,2017-02-23,2017-02-23,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_011_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-02-27,2017-03-01,3,88.62491237782578,87.01827245669197,6.293734696619154,4.802200345873634,14.406601037620902,0,0,0,0,0,0,False,valid,2017-03-01,2017-03-01,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_012_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-03-06,2017-03-08,3,84.80857820586164,84.24576229192512,2.1319725006664783,1.5373548122410579,4.612064436723173,0,0,0,0,0,0,False,valid,2017-03-07,2017-03-07,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_013_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-03-18,2017-03-20,3,84.82468315328896,84.45243135560985,0.7058912131452075,0.30149670902418774,0.9044901270725632,0,0,0,0,0,0,False,valid,2017-03-19,2017-03-19,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_014_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-03-24,2017-03-29,6,91.06933111313155,87.55369017677833,6.084553663138024,2.266749268589803,13.600495611538818,0,0,0,0,0,0,False,valid,2017-03-25,2017-03-25,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
48_061_2017_015_HI85_2D_TMAXFLOOR,48061,Cameron (Brownsville),Lower Valley (4110),2017-03-31,2017-04-04,5,92.90475492431614,90.01898875202008,6.379608423091696,3.479427103153111,17.397135515765555,0,0,0,0,0,0,False,valid,2017-04-02,2017-04-02,False,False,False,HI85_2D_TMAXFLOOR,persistent_apparent_heat_anomaly,derived_tmax_rhmin_hi_proxy_f,walk_forward_1979_to_Yminus1,year_round,domain_tmax_ge_80,80,2,>
